site,upedonid,pedlabsampnum,pedon_key,labsampnum,hzn_top,hzn_bot,theta_r,theta_s,alpha,npar,w3cld,w15I2,ds_13b
2145,04NV003008,05N0126,31754,05N00645,24,36,0.046952881211645,0.378760261122342,-1.87735858994962,0.126521541417682,17,NULL,1.55
2145,04NV003008,05N0126,31754,05N00646,36,118,0.047950673624654,0.36984381662922,-1.79531203738951,0.120957094213633,16,NULL,1.58
2150,S2009UT029001,09N1052,40640,09N04149,0,28,0.049927629857317,0.40450023475358,-2.2878279891811,0.166302651291134,22,NULL,1.38
2150,S2009UT029001,09N1052,40640,09N04150,28,43,0.050261104332626,0.386225385212733,-2.21994145398024,0.15454095239569,19.5,NULL,1.47
2150,S2009UT029001,09N1052,40640,09N04151,43,72,0.050769445568694,0.370364021211483,-2.30863223399408,0.165366014115176,18.7000008,NULL,1.54
2150,S2009UT029001,09N1052,40640,09N04152,72,104,0.047703571387508,0.383850822772632,-2.41236232721444,0.196513332691275,20.7000008,NULL,1.42
2150,S2009UT029001,09N1052,40640,09N04153,104,160,0.04374038359979,0.357653878536697,-2.02775390164674,0.133964274048436,16.7000008,NULL,1.53
2150,S2009UT029002,09N1053,40641,09N04154,0,16,0.053774993848084,0.478957396767753,-2.19343684687043,0.15242701662873,30.7999992,NULL,1.09
2150,S2009UT029002,09N1053,40641,09N04155,16,54,0.047742402848126,0.393855121643829,-1.84918807502359,0.117653037009797,17.8999996,NULL,1.4299999
2150,S2009UT029002,09N1053,40641,09N04156,54,91,0.042100254843619,0.333689082519638,-2.03457340964063,0.123973651136484,14.8000002,NULL,1.6900001
2150,S2009UT029002,09N1053,40641,09N04157,91,128,0.059681779093511,0.372787617121726,-1.89625064023629,0.11156267580867,17.2000008,NULL,1.5599999
2125,S07UT031001,07N0489,34108,07N03173,0,5,0.082593993314106,0.508090832703205,-2.78215772654913,0.296165550623025,40.5,NULL,1.08
2125,S07UT031001,07N0489,34108,07N03174,5,12,0.050234744784124,0.41704002187017,-2.54647288019524,0.22114024413203,24.7000008,NULL,1.39
2125,S07UT031001,07N0489,34108,07N03175,12,25,0.036591797524979,0.39567174586693,-1.96943048869512,0.143658361604312,18.2999992,NULL,1.4299999
2125,S07UT031001,07N0489,34108,07N03176,25,38,0.03586759737234,0.40274040180142,-2.31399062521368,0.186438839719166,21.1000004,NULL,1.4
2125,S07UT031001,07N0489,34108,07N03177,38,60,0.03629355173083,0.407036286674012,-2.2332473566807,0.173811981397394,20.8999996,NULL,1.39
2125,S07UT031001,07N0489,34108,07N03178,60,97,0.048012474192235,0.41375720285329,-2.77771710968507,0.291876368268672,27.2000008,NULL,1.33
2125,S07UT031001,07N0489,34108,07N03179,97,108,0.056815948837385,0.465463738395925,-2.90290078837438,0.342607761496164,41.0999985,NULL,1.11
2125,S07UT031001,07N0489,34108,07N03181,129,145,0.078669279083583,0.520292396459229,-2.77210748934812,0.309596136612824,43.9000015,NULL,0.99
2125,S07UT031001,07N0489,34108,07N03182,145,172,0.04887090456854,0.417599082037398,-1.55952828789752,0.125605599853348,17.5,NULL,1.35
2125,S07UT031001,07N0489,34108,07N03183,172,185,0.041232397215589,0.417015144484349,-1.82924403245145,0.133168946956478,19.1000004,NULL,1.36
2066,D99PR023004,81P0317,8428,81P01629,0,12,0.038239185567908,0.373548840149311,-1.32416578936076,0.148174214410348,9.3000002,NULL,1.59
2066,D99PR023004,81P0317,8428,81P01630,12,30,0.035598199339913,0.339441413922654,-1.69981489276275,0.118254882906262,12.1000004,NULL,1.74
2066,D99PR023004,81P0317,8428,81P01631,30,50,0.065759809454738,0.409029037109492,-1.69262930880784,0.086666202043549,19.8999996,NULL,1.59
2066,D99PR023004,81P0317,8428,81P01632,50,84,0.079606232314414,0.358831231636859,-1.40856779277111,0.080755767218713,16.8999996,NULL,1.75
2066,D99PR023004,81P0317,8428,81P01633,84,124,0.072329688146757,0.324147860317035,-1.36635511969978,0.098304377240122,13.3000002,NULL,1.84
2066,D99PR023004,81P0317,8428,81P01634,124,161,0.093457393064792,0.3162069025486,-1.2988282305185,0.149161884449195,11.3999996,NULL,1.84
2117,S06MT073001,07N0156,34001,07N00998,0,15,0.073234823251501,0.415711919082703,-1.67548082245623,0.099076245973971,20,NULL,1.51
2117,S06MT073001,07N0156,34001,07N00999,15,46,0.089485267499455,0.420618938734274,-1.48820736697816,0.093089145615918,19.8999996,NULL,1.51
2117,S06MT073001,07N0156,34001,07N01000,46,56,0.068464641226946,0.395567509283236,-1.71984879940662,0.097256848427459,18.5,NULL,1.59
2117,S06MT073001,07N0156,34001,07N01001,56,84,0.062708295461067,0.390608609860872,-1.82627931757461,0.097517021228753,19.1000004,NULL,1.61
2117,S06MT073001,07N0156,34001,07N01002,84,152,0.07716373341147,0.388333064008628,-1.5326734150467,0.07055601653204,19.6000004,NULL,1.66
2198,S2013WA075001,14N0001,70385,14N00001,0,15,0.08305,0.45237,-2.5271,0.21296,27.1000004,NULL,1.34
2198,S2013WA075001,14N0001,70385,14N00002,15,28,0.07349,0.41741,-2.33076,0.1628,22.3999996,NULL,1.48
2198,S2013WA075001,14N0001,70385,14N00003,28,47,0.09218,0.46437,-1.9652,0.11179,26.1000004,NULL,1.33
2198,S2013WA075001,14N0001,70385,14N00004,47,58,0.0753,0.42402,-2.64873,0.24439,24.1000004,NULL,1.46
2198,S2013WA075001,14N0001,70385,14N00005,58,96,0.09853,0.44958,-1.78534,0.06668,25.6000004,NULL,1.5
2198,S2013WA075001,14N0001,70385,14N00006,96,125,0.10454,0.43495,-1.56183,0.05705,24.2000008,NULL,1.53
2198,S2013WA075001,14N0001,70385,14N00007,125,150,0.11747,0.42084,-1.4005,0.0608,22.1000004,NULL,1.54
2188,S2004PR047001,04N0611,32428,04N03392,0,10,0.090801265999847,0.533266674586343,-2.42273745350991,0.163477986705855,38,NULL,1.1900001
2188,S2004PR047001,04N0611,32428,04N03393,10,40,0.091660967255624,0.507556557386602,-1.707654836328,0.079094542468847,31.8999996,NULL,1.29
2188,S2004PR047001,04N0611,32428,04N03394,40,56,0.122971347589717,0.528686847614966,-1.3412354139325,0.065822627093695,33.5999985,NULL,1.26
2188,S2004PR047001,04N0611,32428,04N03395,56,82,0.106096626077913,0.552273554096675,-1.49280004703308,0.061137991062179,37.5999985,NULL,1.21
2188,S2004PR047001,04N0611,32428,04N03396,82,116,0.108327518307986,0.535945850801328,-1.45205606449434,0.05802979385382,36,NULL,1.26
2188,S2004PR047001,04N0611,32428,04N03397,116,158,0.096177327268493,0.483798100918329,-1.5448547928319,0.066246141349417,29.5,NULL,1.38
2188,S2004PR047001,04N0611,32428,04N03398,158,200,0.085701507715099,0.496224281740002,-1.79540514999036,0.072828884611586,32,NULL,1.35
2002,S1991MN141001,92P0195,18818,92P01286,0,23,0.031002754382988,0.357349983399686,-2.03567591073693,0.147526091360221,15.1000004,NULL,1.61
2002,S1991MN141001,92P0195,18818,92P01287,23,38,0.024049699364651,0.360390046988838,-1.7504348314282,0.134501657364146,12.3000002,NULL,1.58
2002,S1991MN141001,92P0195,18818,92P01288,38,66,0.023481910809786,0.339067517583926,-1.41205321732418,0.138514701694531,8.1000004,NULL,1.6799999
2113,S2006AL043001,06N0791,33156,06N03257,0,15,0.029536653658594,0.345693383690627,-1.96807757980488,0.145656075848318,14.8000002,NULL,1.5700001
2113,S2006AL043001,06N0791,33156,06N03258,15,25,0.034339309968867,0.358897482840353,-2.01007759163595,0.149385086324025,15.8000002,NULL,1.54
2113,S2006AL043001,06N0791,33156,06N03259,25,41,0.03914071880062,0.354083443266245,-1.85968636097067,0.129671271662082,15,NULL,1.6
2113,S2006AL043001,06N0791,33156,06N03260,41,58,0.050631964814283,0.363526523498129,-1.9775609538711,0.10808022997,17.7999992,NULL,1.6799999
2113,S2006AL043001,06N0791,33156,06N03261,58,79,0.056101978196917,0.399979871090695,-2.04780726576621,0.127502163905013,20.2999992,NULL,1.53
2113,S2006AL043001,06N0791,33156,06N03262,79,94,0.051905693975776,0.3638681054588,-1.8282230602901,0.104146898264659,17,NULL,1.66
2113,S2006AL043001,06N0791,33156,06N03263,94,102,0.054773895169072,0.390438130702245,-2.5419976053368,0.171662404124358,22,NULL,1.62
2048,S2002MO207001,02N0176,28817,02N00665,0,8,0.051046475022182,0.426340998865357,-1.51870448995295,0.126491282426178,20.2999992,NULL,1.24
2048,S2002MO207001,02N0176,28817,02N00666,8,26,0.029786119425235,0.377452427758977,-2.17852769847466,0.179895571612848,18.7999992,NULL,1.38
2048,S2002MO207001,02N0176,28817,02N00667,26,43,0.0321258095178,0.356846453117912,-2.40637298236083,0.213938653168423,17.7000008,NULL,1.53
2048,S2002MO207001,02N0176,28817,02N00668,43,53,0.03975837959862,0.37093583672582,-2.73696476214056,0.29422205604889,20.2999992,NULL,1.53
2048,S2002MO207001,02N0176,28817,02N00669,53,68,0.039330517155483,0.383666471804648,-2.77567836080447,0.310410862033681,22.7000008,NULL,1.42
2048,S2002MO207001,02N0176,28817,02N00670,68,107,0.038417468087508,0.397441759439491,-2.61598671236946,0.271561975689664,22.3999996,NULL,1.38
2167,S2009UT045002,09N1057,40645,09N04172,0,5,0.050601328483679,0.360910916721907,-1.77319328838546,0.111624190891139,15.3999996,NULL,1.54
2167,S2009UT045002,09N1057,40645,09N04173,5,15,0.062239875763398,0.432314843008562,-1.74055288809947,0.115917245523967,19.3999996,NULL,1.3099999
2167,S2009UT045002,09N1057,40645,09N04174,15,48,0.085083126157206,0.45683698211887,-1.7281620632306,0.105461906517594,22.2999992,NULL,1.3099999
2167,S2009UT045002,09N1057,40645,09N04175,48,88,0.10519070091037,0.493502287018783,-1.84454871053332,0.092326954291007,27.3999996,NULL,1.3200001
2167,S2009UT045002,09N1057,40645,09N04176,88,175,0.115508339826685,0.535542186295318,-2.01413104831695,0.08567898881514,35.5,NULL,1.26
2130,S07UT037001,07N0493,34112,07N03205,0,15,0.045639935113005,0.381224527449696,-2.58015232567354,0.230230782791659,20.5,NULL,1.53
2130,S07UT037001,07N0493,34112,07N03206,15,21,0.047841249434815,0.391634790982119,-2.5991645120084,0.235839973458964,21.6000004,NULL,1.49
2130,S07UT037001,07N0493,34112,07N03207,21,45,0.053721939464804,0.403403581169722,-1.70631453392075,0.125233452204071,17.3999996,NULL,1.4400001
2130,S07UT037001,07N0493,34112,07N03208,45,76,0.05340896117197,0.377911346113497,-1.70376516534518,0.117418207883421,16.2000008,NULL,1.55
2130,S07UT037001,07N0493,34112,07N03209,76,119,0.042894213072092,0.369915382999923,-1.70024693923533,0.126346945372215,14.8999996,NULL,1.53
2130,S07UT037001,07N0493,34112,07N03210,119,145,0.034524206221115,0.365502076547688,-1.58572457937693,0.132053801443138,12.8999996,NULL,1.5
2130,S07UT037001,07N0493,34112,07N03211,145,175,0.031453258686911,0.357714015222274,-1.4659660704749,0.137202933829454,11.1999998,NULL,1.5
2130,S07UT037001,07N0493,34112,07N03212,175,215,0.058627895859196,0.405451687616508,-2.22886215070442,0.139571652772651,21.7999992,NULL,1.54
2077,2003TN051004,03N0736,30330,03N03656,0,20,0.069955485997903,0.436594363688068,-2.38794219924913,0.173947893492657,24,NULL,1.48
2077,2003TN051004,03N0736,30330,03N03657,20,56,0.083389736697743,0.490569595481242,-2.29927626424484,0.163685892781586,29.7999992,NULL,1.29
2077,2003TN051004,03N0736,30330,03N03658,56,86,0.076598437191032,0.460438827538125,-2.15864341957357,0.136795095911639,26.1000004,NULL,1.39
2077,2003TN051004,03N0736,30330,03N03659,86,114,0.074664833417338,0.45332835240846,-2.28344229073087,0.152207438985871,25.7999992,NULL,1.42
2077,2003TN051004,03N0736,30330,03N03660,114,152,0.109367545838445,0.450313279187386,-1.38655626119185,0.068749611792489,24.8999996,NULL,1.48
2128,S07UT021001,07N0496,34115,07N03228,0,7,0.03737478449471,0.4652849039801,-1.44390494650335,0.125282267018225,16.7999992,NULL,1.21
2128,S07UT021001,07N0496,34115,07N03229,7,24,0.070086844551697,0.452850246461604,-1.67908408052214,0.110274414329559,22.1000004,NULL,1.36
2128,S07UT021001,07N0496,34115,07N03230,24,90,0.063442323744292,0.385278844666276,-1.56116590971436,0.114335365572571,16.1000004,NULL,1.53
2128,S07UT021001,07N0496,34115,07N03231,90,140,0.044286526668857,0.352233764535411,-1.52941089803829,0.118822916394787,12.8999996,NULL,1.63
2128,S07UT021001,07N0496,34115,07N03232,140,160,0.028327528449763,0.329302330783837,-2.02466508293379,0.144792431032168,13.5,NULL,1.7
2128,S07UT021001,07N0496,34115,07N03233,160,183,0.045697212897746,0.310989009413162,-1.31561854865754,0.145258858578722,9.1999998,NULL,1.73
2128,S07UT021001,07N0496,34115,07N03234,183,200,0.040860801428037,0.375652693026895,-1.92398582856766,0.136643599517322,17,NULL,1.51
2072,S2003SD099001,03N0688,29691,03N03304,0,10,0.072102939599588,0.464361187046548,-2.03971380407343,0.138212406616861,26.1000004,NULL,1.3
2072,S2003SD099001,03N0688,29691,03N03305,10,30,0.070679646030682,0.441734306653572,-2.33004329116302,0.161064546976896,25,NULL,1.4400001
2072,S2003SD099001,03N0688,29691,03N03306,30,61,0.084155527481781,0.485113986465691,-2.54314634434272,0.213844491157017,30.1000004,NULL,1.3099999
2072,S2003SD099001,03N0688,29691,03N03307,61,97,0.061371162656664,0.446570360813972,-2.38942247822857,0.198982870508374,25.7999992,NULL,1.3099999
2072,S2003SD099001,03N0688,29691,03N03308,97,122,0.047654633220398,0.431913318619387,-2.1575642527952,0.172048372022085,23,NULL,1.28
2072,S2003SD099001,03N0688,29691,03N03309,122,147,0.045799698424409,0.425663100508055,-2.3183496503428,0.200568183171589,23.1000004,NULL,1.3099999
2072,S2003SD099001,03N0688,29691,03N03310,147,180,0.059505701561617,0.433913063556592,-2.63328001420688,0.259561061804946,25.6000004,NULL,1.36
2072,S2003SD099001,03N0688,29691,03N03311,180,203,0.07123961196149,0.445023036972346,-2.86952097956814,0.327277791907438,27.7999992,NULL,1.38
2051,97FL025005A,97P0435,23291,97P02593,10,15,0.023211147181968,0.4128827911698,-1.58931925932383,0.136057860531425,13.1999998,NULL,1.3
2019,92MT041003,92P0838,19462,92P05187,0,13,0.041637689282886,0.418856474619632,-1.62115448187919,0.131151470512337,17.8999996,NULL,1.29
2019,92MT041003,92P0838,19462,92P05188,13,33,0.076207978181334,0.479395549817996,-1.78320417858189,0.116846495766587,26.2000008,NULL,1.25
2019,92MT041003,92P0838,19462,92P05189,33,48,0.059405314846099,0.426161830777721,-2.09296454451921,0.144947897926264,22.5,NULL,1.4
2019,92MT041003,92P0838,19462,92P05190,48,84,0.052064760582524,0.377686676569055,-2.03202760319965,0.125140359765382,18.5,NULL,1.6
2019,92MT041003,92P0838,19462,92P05191,84,122,0.057413770081575,0.398649172409937,-2.33874750119188,0.15355469418513,21.8999996,NULL,1.5599999
2019,92MT041003,92P0838,19462,92P05192,122,188,0.053977698616408,0.379624406974109,-2.4810433299614,0.157257437350192,20.8999996,NULL,1.67
2019,92MT041003,92P0838,19462,92P05193,188,250,0.054779751167747,0.38361722837276,-2.46075251999819,0.156317816232872,21.2000008,NULL,1.65
2022,S2001OK017001,01N1209,27115,01N06167,21,37,0.050620689165686,0.406545290431906,-2.28735915604435,0.181133314199849,21.2000008,NULL,1.4299999
2022,S2001OK017001,01N1209,27115,01N06168,37,53,0.05851256668397,0.4250292604465,-2.19062060477628,0.160934734962736,22.5,NULL,1.4
2022,S2001OK017001,01N1209,27115,01N06169,53,85,0.062976753140526,0.418176305121804,-2.02811207721511,0.131870394478581,21.2000008,NULL,1.47
2022,S2001OK017001,01N1209,27115,01N06170,85,105,0.068581821051468,0.425685938780859,-1.8910825157159,0.115398627466407,21.6000004,NULL,1.46
2022,S2001OK017001,01N1209,27115,01N06171,105,128,0.063999466496535,0.423293138648869,-2.04250666023129,0.129240027745931,22.1000004,NULL,1.46
2022,S2001OK017001,01N1209,27115,01N06172,128,158,0.064114102008722,0.432623480367788,-2.02413025898887,0.132073798121176,22.7999992,NULL,1.41
2022,S2001OK017001,01N1209,27115,01N06173,158,200,0.066673417930828,0.434366486297579,-1.97789291837865,0.123534646142251,23,NULL,1.42
2050,S2002MN119001,02N0123,28526,02N00364,0,18,0.029734933557279,0.39458148663323,-1.71051450800143,0.126964535664931,15,NULL,1.48
2050,S2002MN119001,02N0123,28526,02N00365,18,26,0.025755916388319,0.383971272789167,-1.66799533364283,0.129647288402452,13.1999998,NULL,1.5
2050,S2002MN119001,02N0123,28526,02N00366,26,46,0.026260895629903,0.352830830053498,-1.37310696131752,0.141666322827099,8.3999996,NULL,1.63
2050,S2002MN119001,02N0123,28526,02N00367,46,64,0.020884402647648,0.340259061736917,-1.2826016709177,0.167288261576966,5.5,NULL,1.6799999
2050,S2002MN119001,02N0123,28526,02N00368,64,99,0.024766332920099,0.270933351232928,-1.26354303665027,0.201703014367902,3.5,NULL,1.96
2050,S2002MN119001,02N0123,28526,02N00369,99,135,0.028856359433342,0.277783091721371,-1.53608662435155,0.107689428051884,8.8999996,NULL,1.9299999
2050,S2002MN119001,02N0123,28526,02N00370,135,200,0.028797052987788,0.267133681880496,-1.46662911999781,0.091271424647007,9.1000004,NULL,1.99
2024,S2002MS107001,03N0160,29368,03N00828,0,4,0.065230335854423,0.497978815236363,-2.60270813093769,0.273688087867465,34.5,NULL,1.1
2024,S2002MS107001,03N0160,29368,03N00829,4,16,0.08028528993036,0.459729052354412,-2.92689718661047,0.359051210054331,27.2999992,NULL,1.4400001
2024,S2002MS107001,03N0160,29368,03N00830,16,25,0.071316275417144,0.457511343006307,-2.54028007004556,0.230024708119192,26.2999992,NULL,1.37
2024,S2002MS107001,03N0160,29368,03N00831,25,42,0.079104526531507,0.467608434270364,-2.6903867065105,0.266433377175982,27.8999996,NULL,1.37
2024,S2002MS107001,03N0160,29368,03N00832,42,54,0.081747813089727,0.462580680955169,-2.80108603891461,0.295388562206645,27.2999992,NULL,1.4299999
2024,S2002MS107001,03N0160,29368,03N00833,54,70,0.075775908833133,0.453075231331268,-2.73470445833844,0.277631574538539,26,NULL,1.45
2024,S2002MS107001,03N0160,29368,03N00834,70,91,0.076459188639349,0.452791733929194,-2.73594207315858,0.275275942033342,25.8999996,NULL,1.46
2024,S2002MS107001,03N0160,29368,03N00835,91,117,0.073673996506648,0.449881156565566,-2.57902782667119,0.226977202798071,25.2000008,NULL,1.46
2024,S2002MS107001,03N0160,29368,03N00836,117,200,0.07489667404346,0.455734674732163,-2.73631750479561,0.285728510266974,26.2999992,NULL,1.4299999
2025,S2002MS107002,03N0161,29369,03N00837,0,7,0.071162938057567,0.485347840650386,-2.59291873772735,0.26304966396987,30.8999996,NULL,1.22
2025,S2002MS107002,03N0161,29369,03N00838,7,18,0.05643936108019,0.42028314075694,-2.82394888261695,0.340023969405822,22.7999992,NULL,1.51
2025,S2002MS107002,03N0161,29369,03N00839,18,59,0.081577021777827,0.464907234431424,-2.49278987216102,0.183351033971825,26.7999992,NULL,1.45
2025,S2002MS107002,03N0161,29369,03N00840,59,86,0.084677657834369,0.470311704266062,-2.74977330139601,0.273453804389706,28,NULL,1.41
2025,S2002MS107002,03N0161,29369,03N00841,86,128,0.070510138200362,0.444523578922204,-2.78212793816042,0.305553213400425,25,NULL,1.47
2025,S2002MS107002,03N0161,29369,03N00842,128,162,0.066576320558138,0.43379979530087,-2.61644579838781,0.243820848830465,23.5,NULL,1.5
2025,S2002MS107002,03N0161,29369,03N00843,162,200,0.072744214947298,0.445811676291747,-2.77068840347978,0.294438967087686,25.1000004,NULL,1.48
2165,S09UT045003,10N0506,43930,10N02084,0,10,0.031888923252113,0.401269126270358,-1.9196502406267,0.133843861654804,19.1000004,NULL,1.25
2165,S09UT045003,10N0506,43930,10N02085,10,25,0.089080276164907,0.454559127426385,-2.26015210904442,0.134761462144075,26.6000004,NULL,1.4
2165,S09UT045003,10N0506,43930,10N02086,25,53,0.073761905335138,0.419415399961448,-2.36545295415842,0.156328811438743,24.3999996,NULL,1.45
2165,S09UT045003,10N0506,43930,10N02088,61,92,0.066171022591268,0.406162595748127,-2.52007513141183,0.204407411088453,23.7000008,NULL,1.4299999
2165,S09UT045003,10N0506,43930,10N02089,92,111,0.050733338923069,0.430330049111574,-2.43744054907026,0.201639993182937,27.2999992,NULL,1.2
2165,S09UT045003,10N0506,43930,10N02090,111,155,0.051875157927319,0.421409331545213,-2.49129798698699,0.209269497618959,26.2999992,NULL,1.26
2152,S2009UT045001,09N1056,40644,09N04166,0,7,0.054418756665749,0.44064220572267,-2.27305420188095,0.169704911153023,26.6000004,NULL,1.2
2152,S2009UT045001,09N1056,40644,09N04167,7,30,0.063741815371911,0.47284809583736,-2.02183762109174,0.135009422656807,28.1000004,NULL,1.13
2152,S2009UT045001,09N1056,40644,09N04168,30,48,0.162048722864882,0.643721821340414,-2.76015506849653,0.325927523707647,89.3000031,NULL,0.66
2152,S2009UT045001,09N1056,40644,09N04169,48,80,0.127924503106941,0.5044989607437,-2.8846054092773,0.287566985607628,34.0999985,NULL,1.33
2152,S2009UT045001,09N1056,40644,09N04170,80,125,0.125916668703307,0.509556540390617,-2.79571332845419,0.251491524412865,33.4000015,NULL,1.34
2152,S2009UT045001,09N1056,40644,09N04171,125,175,0.121012713504915,0.525325924508925,-2.56746938667651,0.168298227634699,35.0999985,NULL,1.3099999
2131,S07UT015001,07N0491,34110,07N03189,0,15,0.03591662948267,0.40297081330695,-1.57058221083418,0.13194039656188,14.3999996,NULL,1.39
2131,S07UT015001,07N0491,34110,07N03190,15,39,0.038877846718448,0.373103008467492,-2.311444632911,0.182455587751972,18.2000008,NULL,1.54
2131,S07UT015001,07N0491,34110,07N03191,39,46,0.023865445095822,0.373348677580693,-2.12900071602585,0.172206995474237,16.2999992,NULL,1.4299999
2131,S07UT015001,07N0491,34110,07N03192,46,58,0.031424968503192,0.36769354722131,-1.97856988460146,0.153167235435585,15.8000002,NULL,1.47
2131,S07UT015001,07N0491,34110,07N03193,58,71,0.023778066221773,0.373525513003005,-1.70515321024602,0.136596658073879,12.8000002,NULL,1.47
2131,S07UT015001,07N0491,34110,07N03194,71,79,0.024116272825323,0.375003487799292,-1.6160061192405,0.135724820225773,12.3000002,NULL,1.4400001
2131,S07UT015001,07N0491,34110,07N03195,79,102,0.020292963462607,0.386710018121976,-1.4897587704616,0.132578986084632,10.8000002,NULL,1.4299999
2131,S07UT015001,07N0491,34110,07N03196,102,155,0.033323014166647,0.39999073581541,-2.25002425741642,0.194539423792755,20.3999996,NULL,1.3200001
2131,S07UT015001,07N0491,34110,07N03197,155,204,0.032541198354922,0.389239843755124,-1.450860061682,0.141863416169183,12.3000002,NULL,1.36
2160,S2009UT003001,10N0497,43921,10N02043,0,15,0.04139010243281,0.435765467729792,-2.17664690046807,0.160040878643183,24.7999992,NULL,1.16
2160,S2009UT003001,10N0497,43921,10N02044,15,52,0.061428341307625,0.444000916712441,-2.23195298873255,0.161996839851643,25.2000008,NULL,1.25
2160,S2009UT003001,10N0497,43921,10N02045,52,79,0.084678068043169,0.469600997062361,-2.26984000838108,0.14544116422401,28.2000008,NULL,1.3099999
2160,S2009UT003001,10N0497,43921,10N02046,79,150,0.07313158324108,0.432882383965607,-2.55914299865662,0.203982194112463,26.3999996,NULL,1.38
2045,S2001PR153004,01N1036,28517,01N05263,0,13,0.224780828822306,0.564961999294331,-1.12592319616854,0.122765766729722,34.2999992,NULL,1.1
2045,S2001PR153004,01N1036,28517,01N05264,13,29,0.282253966427229,0.545992784116724,-1.12100595242724,0.149818363955617,35.7999992,NULL,1.14
2045,S2001PR153004,01N1036,28517,01N05265,29,48,0.274039026420277,0.510401891273344,-1.12316003027622,0.133349078651282,34.2000008,NULL,1.29
2045,S2001PR153004,01N1036,28517,01N05266,48,74,0.162600824409953,0.539668123414266,-1.16806673682119,0.067631476110206,36.0999985,NULL,1.24
2045,S2001PR153004,01N1036,28517,01N05267,74,89,0.110335902854238,0.533294314222864,-1.45428060707131,0.060131088627608,36.5,NULL,1.24
2045,S2001PR153004,01N1036,28517,01N05268,89,117,0.093213625858116,0.536441496877086,-1.93217831552503,0.090122109404042,37.5,NULL,1.21
2045,S2001PR153004,01N1036,28517,01N05269,117,160,0.094282545817058,0.546180483545054,-2.22187557789666,0.122645907531394,40.2999992,NULL,1.17
2164,S2009UT027002,10N0504,43928,10N02074,0,16,0.032795196730796,0.414599333357387,-1.52054239615863,0.107863018607759,14.3000002,NULL,1.36
2164,S2009UT027002,10N0504,43928,10N02075,16,41,0.036418472876209,0.407089787420659,-1.90876150416801,0.124187063744813,18.1000004,NULL,1.38
2164,S2009UT027002,10N0504,43928,10N02076,41,96,0.068506225434643,0.457438546284894,-2.46161048558184,0.186980558357778,29.7000008,NULL,1.26
2166,S2009UT037001,10N0505,43929,10N02079,0,15,0.027136296568752,0.535528164567644,-1.98155227997057,0.12170467776049,42.9000015,NULL,0.74
2166,S2009UT037001,10N0505,43929,10N02080,15,40,0.041387588177245,0.395776572682012,-1.75465669860174,0.119115119123999,15.6000004,NULL,1.41
2166,S2009UT037001,10N0505,43929,10N02081,40,62,0.047050055103873,0.367296505547364,-2.31920325590251,0.16961426569525,18,NULL,1.55
2166,S2009UT037001,10N0505,43929,10N02082,62,93,0.051435552790987,0.3626741300856,-2.26761599514289,0.150900045074315,17.7999992,NULL,1.61
2166,S2009UT037001,10N0505,43929,10N02083,93,130,0.105619817968294,0.366723556288937,-1.32194340752197,0.086156697158329,17.7999992,NULL,1.64
2055,S2002AL095001,02N0185,27980,02N00722,0,15,0.102455895747583,0.500097657452288,-3.09866253588637,0.42018239966259,39.7000008,NULL,1.2
2055,S2002AL095001,02N0185,27980,02N00723,15,28,0.062999951594416,0.440582058256785,-2.64642964935927,0.258111213663024,26.5,NULL,1.34
2055,S2002AL095001,02N0185,27980,02N00724,28,48,0.082441411821368,0.484255895388115,-2.02519003060579,0.117151602662213,27.8999996,NULL,1.34
2055,S2002AL095001,02N0185,27980,02N00725,48,71,0.09539456832489,0.519937764226107,-1.71684530740963,0.0793790430009,31.7999992,NULL,1.29
2055,S2002AL095001,02N0185,27980,02N00726,71,102,0.094289291284274,0.563928425799865,-2.25280739305845,0.133419105664313,39.7000008,NULL,1.15
2069,S2002NH009001,06N0797,33153,06N03290,5,8,0.02292173335897,0.445491826276258,-2.01752463749216,0.149991654403685,23.6000004,NULL,1.13
2069,S2002NH009001,06N0797,33153,06N03291,8,15,0.053307129933832,0.496695585118499,-2.58705995657262,0.240332202267638,41.4000015,NULL,0.99
2069,S2002NH009001,06N0797,33153,06N03292,15,36,0.048814815108408,0.551175854117458,-2.4804841199616,0.21685334421661,61.4000015,NULL,0.72
2069,S2002NH009001,06N0797,33153,06N03293,36,61,0.033006451975641,0.454470673635292,-2.49891223851951,0.225607129378631,33,NULL,1.05
2069,S2002NH009001,06N0797,33153,06N03294,61,71,0.025594237572854,0.426384452487517,-2.38770411348983,0.206811701240462,26.3999996,NULL,1.14
2069,S2002NH009001,06N0797,33153,06N03295,71,102,0.023107380737176,0.40636783171237,-2.34468472578793,0.202152325104635,22.7000008,NULL,1.22
2052,82PR007001,82P0820,9774,82P04216,0,16,0.081268769332171,0.405291084371722,-1.49698373544171,0.062623628197029,21.8999996,NULL,1.65
2052,82PR007001,82P0820,9774,82P04218,27,46,0.108971833363253,0.454812687320518,-1.35984770988083,0.074996712293541,24.2999992,NULL,1.49
2052,82PR007001,82P0820,9774,82P04220,61,96,0.132369870747359,0.500870382036999,-1.28236908956996,0.086827957793213,26.7999992,NULL,1.34
2052,82PR007001,82P0820,9774,82P04222,125,162,0.106515576196146,0.488889173684884,-1.41912864433744,0.074975038042336,26.3999996,NULL,1.41
